Date,Title,Company,Location,Salary_Min,Salary_Max,Salary_Avg,Salary_Is_Predicted,Category,Description,Word_Mode,URL
2025-05-12T17:24:35Z,Data Analyst Trainee,ITOL Recruitment,"Ilford, Essex",30000.0,50000.0,50000.0,0,IT Jobs,"Are you looking to benefit from a new career in Data Analysis? If you are detail orientated, perceptive, organised, competent, analytical and can communicate well with those around you; you could have a truly rewarding future as a Data Analyst We do this using our specialised Data Analyst career programme which looks to assist and place qualified candidates into a career pathway in Data Analysis. Please note this career program is designed for entry level individuals with limited or no experien…",Onsite,https://www.adzuna.co.uk/jobs/details/5194926999?utm_medium=api&utm_source=25f3af84
2025-05-12T17:24:32Z,Data and Business Analyst Apprenticeship Trainer,Pertemps Newcastle & Gateshead,"South West England, UK",55000.0,60000.0,60000.0,0,IT Jobs,"Data and Business Analyst Apprenticeship TrainerLocation: Remote (with occasional travel for face to face delivery)Salary: £55,000 - £60,000Holidays: 25 days plus bank holidaysAbout the Role:An established, Ofsted-rated ""Good"" training provider is seeking a Data and Business Analyst Apprenticeship trainer to deliver engaging Data and Business Analyst apprenticeship workshops. This is an exciting opportunity to support learners both remotely and face-to-face, contributing to the continuous impro…",Remote,https://www.adzuna.co.uk/jobs/land/ad/5194926802?se=MK2kOK818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=CB25F92A9C32F313EE6E5F30A004FBD5688FA19E
2025-05-12T17:24:28Z,Data Architect,Bibby Financial Services,"Banbury, Oxfordshire",80000.0,100000.0,100000.0,0,IT Jobs,"Data Architect - Flexible location Bibby Financial Services have an exciting opportunity available for a Data Architect to join our team, working in any of our UK locations with travel to Banbury required when necessary . You will join us on a full time, permanent basis and in return, you will receive a competitive salary of £80,000 – £100,000 per annum. We’ve supported small and medium-sized enterprises (SMEs) since 1982 and today we support more than 12,000 businesses worldwide. We are proud …",Onsite,https://www.adzuna.co.uk/jobs/details/5194926514?utm_medium=api&utm_source=25f3af84
2025-05-12T17:24:22Z,Datacenter Operations Analyst,Context Recruitment Limited,"Heathrow, Hounslow",26000.0,35000.0,35000.0,0,IT Jobs,"Data Centre Operations Analyst - (24/7 Rotation) - Hounslow A leading Datacentre Provider in Hounslow are looking for a hands-on technical professional with a passion for infrastructure, data centre operations, and customer support. We are seeking a Data Centre Operations Analyst to support the delivery, operation, and management of client infrastructure across our state-of-the-art UK data centre facilities. You will play a key role in maintaining customer racks, coordinating data and power cab…",Onsite,https://www.adzuna.co.uk/jobs/details/5194926178?utm_medium=api&utm_source=25f3af84
2025-05-12T17:24:21Z,Finance Data Analyst,Sanderson,"London, UK",57299.77,57299.77,57299.77,1,IT Jobs,Finance Data Analyst Rate - Up to £550 per day inside IR35 overall assignment rate to umbrella Duration - Initial 6-month contract (Extensions likely) Location - London or York - 50% onsite Sanderson are working exclusively with a leading insurance client who are looking for a Finance Data Analyst to join a finance focused data transformation project. Role Expectation: A Finance Business Data Analyst who identifies and analyses prospective Finance Data Products. The Finance Business Data Analys…,Onsite,https://www.adzuna.co.uk/jobs/details/5194926138?utm_medium=api&utm_source=25f3af84
2025-05-12T16:05:53Z,Data Engineer,Motability Operations Ltd,UK,0.0,565.0,565.0,0,IT Jobs,"About The Role The D&BI team works on allowing integration, transformation and visualisation throughout MO, allowing the organisation to maximise on the power of its data. The successful candidate would be: Working in an agile scrum team to design and build data feeds and related applications Working with business users to design and configure self-serve data environments within our snowflake data lake, or on our AWS Native data science platform. Analysing, developing, delivering, and managing …",Onsite,https://www.adzuna.co.uk/jobs/details/5194865541?utm_medium=api&utm_source=25f3af84
2025-05-12T15:24:13Z,BI Manager,Ocorian,"Belfast, Northern Ireland",49489.74,49489.74,49489.74,1,IT Jobs,Job Description What’s In It For You Competitive salary This role is Belfast based but we are hybrid with 2 days in office Flexible working hours Pension Private medical insurance Dental plan Life assurance Income protection & Critical illness Purpose of the role This leading role in the growing data and analytics team will be responsible for overseeing the delivery of individual initiatives within Ocorian’s long-term data strategy. The required candidate will have a value-first approach to wor…,Onsite,https://www.adzuna.co.uk/jobs/details/5194853891?utm_medium=api&utm_source=25f3af84
2025-05-12T15:14:36Z,Credit Risk Data Analytics,Global Corporate Investment Bank,"London, UK",0.0,70000.0,70000.0,0,Accounting & Finance Jobs,"Credit Risk Data Analytics Do you ideally come from an area covering Credit Risk working as their Business Analyst or Data Analytics specialist? Do you have 2 – 5 years plus data analytics skills with exposure to any of the following: Alteryx, Power BI, Tableau and/or SQL? Do you have hands-on experience of interpreting data and building data analytics, analysing data and visualising the data? Credit Risk Data Analytics Global Corporate Investment Bank is going through a period of expansion due…",Onsite,https://www.adzuna.co.uk/jobs/details/5194846891?utm_medium=api&utm_source=25f3af84
2025-05-12T15:04:58Z,BI Developer - Hertfordshire - Hybrid - £50k - £60k,Tenth Revolution Group,"Hertfordshire, Eastern England",50000.0,60000.0,60000.0,0,IT Jobs,"BI Developer - Hertfordshire - Hybrid - £50k - £60k My client are looking for an experienced BI Developer to join their growing data team. This role will require expertise in data warehousing with SQL and SQL SMS, and strong analytics skills with Power BI. Salary and Benefits Competitive salary of £50,000 - £60,000 (DOE) 25 days annual leave and an additional day off on your birthday Private medical care Pension contribution Life Assurance Cycle to Work scheme Shopping and restaurants vouchers,…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5194842089?se=MK2kOK818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=53159E83A3FC253F81F93F142D906C83B3C119EC
2025-05-12T15:03:56Z,Data & Technology Consulting Director,83zero Ltd,"The City, Central London",130000.0,150000.0,150000.0,0,IT Jobs,"Data & Technology Consulting Director - London (Hybrid, Permanent) Location: 3 days in London / 2 days remote Job Type: Full Time / Permanent Salary: up to £150,000 base plus competitive bonus! Note: You must have the right to work in the UK. Are you a dynamic leader with a passion for data, emerging technologies, and strategic consulting? We're looking for a Director of Data, Technology, Automation and Testing to join our fast-growing consultancy and help drive innovation for some of the world…",Remote,https://www.adzuna.co.uk/jobs/land/ad/5194841785?se=MK2kOK818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=48FCBDBDE214FB6B96EFFB76B8F7FE83AEB8DF99
2025-05-12T15:03:39Z,Data Architect,Bibby Financial Services United Kingdom,UK,80000.0,100000.0,100000.0,0,IT Jobs,"Data Architect - Flexible location Bibby Financial Services have an exciting opportunity available for a Data Architect to join our team, working in any of our UK locations with travel to Banbury required when necessary. You will join us on a full time, permanent basis and in return, you will receive a competitive salary of £80,000 – £100,000 per annum. We’ve supported small and medium-sized enterprises (SMEs) since 1982 and today we support more than 12,000 businesses worldwide. We are proud t…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5194841523?se=MK2kOK818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=8166F8F8617CD33C85EB2D0AA81215CBAD1AD262
2025-05-12T15:01:51Z,Data Analyst,Keyman Personnel,"Chittoe, Chippenham",39376.44,39376.44,39376.44,1,IT Jobs,"Overview: Our client, a leading provider of highways services, is currently seeking an experienced Data Analyst to support operations on a major contract in Wiltshire. This is a fantastic opportunity to join a dynamic team focused on enhancing service delivery through data-driven decision-making. In this role, you'll be responsible for managing key local systems, collecting and analysing operational data, and identifying actionable insights that support both internal teams and client-facing per…",Onsite,https://www.adzuna.co.uk/jobs/land/ad/5194840427?se=MK2kOK818BG7RWOSH3cHCQ&utm_medium=api&utm_source=25f3af84&v=6C758F1E180BBB769B1DDCBED29A51AAEF5FAFF6
2025-05-12T14:48:49Z,Cloud Data Engineer,Qodea,"Manchester, Greater Manchester",46110.16,46110.16,46110.16,1,IT Jobs,"Qodea is Europe’s leading Google Cloud specialist consultancy. We're a team that’s energised by innovation and delivering exceptional results for our clients. We deliver cutting edge solutions across data & analytics, AI, cloud infrastructure or security that drive digital transformation and enable our customers to scale, modernise and thrive. In joining Qodea, you’ll work alongside specialists in their field and would have access to mentoring, industry-recognised training and certifications, a…",Onsite,https://www.adzuna.co.uk/jobs/details/5194836879?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Data Analyst,e-Careers Limited,"Birmingham, West Midlands",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620787?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Data Analyst,e-Careers Limited,"Bristol, South West England",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620782?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Business Data Analyst,e-Careers Limited,"Birmingham, West Midlands",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620786?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Data Analyst,e-Careers Limited,"Glasgow, Scotland",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620790?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Business Data Analyst,e-Careers Limited,"Bristol, South West England",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620789?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Business Data Analyst,e-Careers Limited,"Glasgow, Scotland",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620792?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Business Data Analyst,e-Careers Limited,"Liverpool, Merseyside",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620784?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Business Data Analyst,e-Careers Limited,"London, UK",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620785?utm_medium=api&utm_source=25f3af84
2025-05-12T08:48:29Z,Data Analyst,e-Careers Limited,"Liverpool, Merseyside",22000.0,32000.0,32000.0,0,Admin Jobs,"NO EXPERIENCE NECESSARY Are you looking to build a career working in an office environment? Does a future in Data Analysis sound exciting? If so, this opportunity could be for you! Due to a severe skills shortage in the marketplace, Data Analyst personnel are in high demand. We have a pool of employers who are seeking to employ newly trained individuals who are motivated to pursue a career in a variety of data related roles. Our programmes will provide you the knowledge, skills and certificatio…",Onsite,https://www.adzuna.co.uk/jobs/details/5194620791?utm_medium=api&utm_source=25f3af84
2025-05-12T08:35:45Z,Data Analyst Skills Coach/Mentor- Apprenticeships Sector,Pertemps Network Group,"London, UK",43749.91,43749.91,43749.91,1,Teaching Jobs,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,https://www.adzuna.co.uk/jobs/details/5194615637?utm_medium=api&utm_source=25f3af84
2025-05-12T08:35:44Z,Data Analyst Skills Coach/Mentor- Apprenticeships Sector,Pertemps Network Group,"Leeds, West Yorkshire",40035.65,40035.65,40035.65,1,Teaching Jobs,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,https://www.adzuna.co.uk/jobs/details/5194615631?utm_medium=api&utm_source=25f3af84
2025-05-12T08:35:44Z,Data Analyst Skills Coach/Mentor- Apprenticeships Sector,Pertemps Network Group,"Southampton, Hampshire",40470.24,40470.24,40470.24,1,Teaching Jobs,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,https://www.adzuna.co.uk/jobs/details/5194615592?utm_medium=api&utm_source=25f3af84
2025-05-12T08:35:44Z,Data Analyst Skills Coach/Mentor- Apprenticeships Sector,Pertemps Network Group,"Nottingham, Nottinghamshire",41695.49,41695.49,41695.49,1,Teaching Jobs,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,https://www.adzuna.co.uk/jobs/details/5194615613?utm_medium=api&utm_source=25f3af84
2025-05-12T08:35:44Z,Data Analyst Skills Coach/Mentor- Apprenticeships Sector,Pertemps Network Group,"Birmingham, West Midlands",41518.32,41518.32,41518.32,1,Teaching Jobs,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,https://www.adzuna.co.uk/jobs/details/5194615627?utm_medium=api&utm_source=25f3af84
2025-05-12T08:19:42Z,Data Analyst Skills Coach- Apprenticeships,Pertemps,"Camden Town, North West London",43000.0,45000.0,45000.0,0,Teaching Jobs,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,https://www.adzuna.co.uk/jobs/details/5194614395?utm_medium=api&utm_source=25f3af84
2025-05-12T07:47:04Z,GCP Data Analyst,Cognitive Group | Part of the Focus Cloud Group,"London, UK",77247.39,77247.39,77247.39,1,IT Jobs,GCP Data Analyst / Subject Matter Expert London - Hybrid: 2–3 days onsite per week Contract (Inside IR35) 6 months - potential to extend Start Date: ASAP A global consulting firm is looking for an experienced Data Analyst with strong expertise in cloud data platforms to support the migration and modernisation of legacy data systems onto Google Cloud Platform (GCP). You’ll work closely with data modellers to design and implement enterprise-grade data products. Responsibilities: Analyse legacy da…,Onsite,https://www.adzuna.co.uk/jobs/land/ad/5194600721?se=TIgyO6818BG7JofN3rWCew&utm_medium=api&utm_source=25f3af84&v=3B6E2E02EA8585505BAA863E7364BC8B8E50C59D
2025-05-11T18:14:26Z,Data Engineer,IFX Payments,"Oxford Circus, Central London",46710.19,46710.19,46710.19,1,IT Jobs,"About IFX Payments We're an award-winning global provider of foreign exchange and payment solutions. At IFX, our mission is to become the number one service-led alternative banking partner in EMEA for corporates and Financial Institutions that add value beyond the transaction. We have one guiding principle: to Win. Properly. What we offer Everyone at IFX Payments has a meaningful and impactful role to play in helping us achieve that goal. We take pride in the quality of our work but balance tha…",Onsite,https://www.adzuna.co.uk/jobs/details/5193856377?utm_medium=api&utm_source=25f3af84
2025-05-11T18:13:06Z,Content Performance Analyst,The Walt Disney Company,UK,45778.61,45778.61,45778.61,1,"PR, Advertising & Marketing Jobs","Job Posting Title: Content Performance Analyst Req ID: 10116813 Job Description: About the Role & Team Disney is The Walt Disney Company’s Direct-to-Consumer video entertainment service, offering premium branded content alongside a broad general entertainment library, appealing to families and adults alike. The service consists of long form and short form video built around six key content brands (Disney, Pixar, Marvel, Star Wars, National Geographic and Star) with an appealing and easy to use …",Onsite,https://www.adzuna.co.uk/jobs/details/5193856131?utm_medium=api&utm_source=25f3af84
2025-05-11T18:12:35Z,Data Management Analyst,Quilter Business Services Limited,"London, UK",43746.41,43746.41,43746.41,1,Accounting & Finance Jobs,"Fixed Term Contract Duration - 7 Months About the Business Quilter plc is a leading wealth management business, helping to enable brighter financial futures for every generation. Quilter oversees £119.4 billion in customer investments (as at end December 2024). It has an adviser and customer offering spanning financial advice, investment platforms, multi-asset investment solutions, and discretionary fund management. The business is comprised of two segments: Affluent and High Net Worth. Affluen…",Onsite,https://www.adzuna.co.uk/jobs/details/5193856068?utm_medium=api&utm_source=25f3af84
2025-05-11T18:10:35Z,Economics & Analytics Group- One Week Work Experience,Office of Communications,"Manchester, Greater Manchester",38809.43,38809.43,38809.43,1,Customer Services Jobs,"Closing Date: 30/05/2025 Group: Economics and Analytics Group Management Level: Job Type: Work Experience Job Description: Are you interested in learning how we apply economics to regulate the UK communications sectors? As the UK’s communications regulator, we’re at the forefront of innovation, working on projects that shape the future of how we stay connected. From phones and broadband to TV, radio, and even the postal service, we’re responsible for keeping the UK connected. But that’s just th…",Onsite,https://www.adzuna.co.uk/jobs/details/5193855523?utm_medium=api&utm_source=25f3af84
2025-05-11T18:07:59Z,Intern Data Analyst,Nokia Global,UK,30189.79,30189.79,30189.79,1,IT Jobs,"Description Cloud and Network Services develops and delivers software products to telecom operators and enterprises. These include core networks (like packet and IP core systems) and applications for security, charging, and more. The Services & Care team handles the delivery of these products into customer networks. When customers buy new software, they also get services to help design, integrate, and test it in their networks. Position: Internship Duration: 3 months Start Date (tentative): Jun…",Onsite,https://www.adzuna.co.uk/jobs/details/5193854763?utm_medium=api&utm_source=25f3af84
2025-05-11T18:07:22Z,Lead Analytics Engineer,marshmallow,"London, UK",78010.51,78010.51,78010.51,1,Engineering Jobs,"About Marshmallow We build financial products that accelerate the economic freedom for people who move across borders. We started with car insurance — insuring over a million drivers — and we’re scaling beyond. Tens of millions of people move countries each year, facing overlooked financial challenges. Our future is in building financial products around their needs to positively impact their lives. How we work We’re really proud of the culture we’ve created. We push for progress every day, beca…",Onsite,https://www.adzuna.co.uk/jobs/details/5193854471?utm_medium=api&utm_source=25f3af84
2025-05-11T18:07:01Z,New Markets Growth Product Manager,Wave,"London, UK",57586.39,57586.39,57586.39,1,IT Jobs,"How you'll help us achieve it Wave is now the largest financial institution in Senegal, with over 7 million users. And, we’re still in the early days of our product roadmap and potential impact on people’s everyday lives. We’re looking for a Product Manager with exceptional data skills to help us grow quickly and in the right way in new markets. This role is perfect for someone who’s operated at the intersection of data, product, and market strategy, and thrives in ambiguity. You’ll partner clo…",Onsite,https://www.adzuna.co.uk/jobs/details/5193854402?utm_medium=api&utm_source=25f3af84
2025-05-11T18:05:46Z,"Analytics Engineering Manager, Growth & Marketing",Monzo,"London, UK",49601.63,49601.63,49601.63,1,Engineering Jobs," We’re on a mission to make money work for everyone. We’re waving goodbye to the complicated and confusing ways of traditional banking. After starting as a prepaid card, our product offering has grown a lot in the last 10 years in the UK. As well as personal and business bank accounts, we offer joint accounts , accounts for 16-17 year olds , a free kids account and credit cards in the UK, with more exciting things to come beyond. Our UK customers can also save , invest and combine their pension…",Onsite,https://www.adzuna.co.uk/jobs/details/5193853947?utm_medium=api&utm_source=25f3af84
2025-05-11T18:05:07Z,Data Governance Architect,Bupa Occupational Health,"Central London, London",68003.45,68003.45,68003.45,1,IT Jobs,"Job Description: Data Governance Architect London or Manchester Hybrid Working Full time (35 hours per week) Up to £100,000 per annum depending on location and experience  excellent benefits, including bonus We consider all types of flexibility, including locations, hours and working patterns. We make health happen Working in our Group function you’ll play a key part in helping our customer facing colleagues deliver exceptional standards of customer service and patient care not just in the UK b…",Onsite,https://www.adzuna.co.uk/jobs/details/5193853447?utm_medium=api&utm_source=25f3af84
2025-05-11T18:02:15Z,Senior Data Analyst,Rapid7,"Belfast, Northern Ireland",47518.9,47518.9,47518.9,1,IT Jobs,"Rapid7 seeks a highly motivated and inquisitive aspiring Senior Product Data Analyst to join our Product Operations team. Come and join our efforts in unlocking the value of data through industry-leading innovation, cutting edge modern tooling, democratization at scale and building exceptional and trusted data products for the company! About the Team The Product Ops team is responsible for providing Product and Engineering with the right tools, processes, data insights and cross functional alig…",Onsite,https://www.adzuna.co.uk/jobs/details/5193852434?utm_medium=api&utm_source=25f3af84
2025-05-11T18:01:25Z,Senior Consultant (Power BI),TTEC Digital,"London, UK",71273.05,71273.05,71273.05,1,IT Jobs,"At TTEC Digital, we coach clients to ensure their employees feel valued, and fully supported, because an amazing customer experience is an employee first process. Our vision is the same, a place where employees know they can thrive. As we expand across the EMEA region we are building a strong, Employee Experience-focused culture around proven leadership and an enthusiastic team, hungry to partner with existing and new TTEC clients to deliver transformational CX solutions. As the recipient of th…",Onsite,https://www.adzuna.co.uk/jobs/details/5193852237?utm_medium=api&utm_source=25f3af84
2025-05-11T18:01:07Z,Senior Data Management Analyst,Lloyds Bank,UK,43803.0,48670.0,48670.0,0,IT Jobs,"End Date Wednesday 21 May 2025 Salary Range £43,803 - £48,670 We support flexible working – click here for more information on flexible working options Flexible Working Options Hybrid Working, Job Share Job Description Summary - Job Description JOB TITLE: 134887 Senior Data Management Analyst SALARY: £43,803.00-£48,670.00 LOCATION: Bristol HOURS: Full-Time WORKING PATTERN: Our work style is hybrid, which involves spending at least two days per week, or 40% of your time at our office in Bristol …",Onsite,https://www.adzuna.co.uk/jobs/details/5193852149?utm_medium=api&utm_source=25f3af84
2025-05-11T17:59:31Z,Ecommerce Product Analyst,GSF Car Parts,UK,25874.88,25874.88,25874.88,1,Retail Jobs,"Role Overview: As Product Data Analyst you will be responsible for analysing product-related data to uncover insights that drive product improvements, enhance user experiences, and support strategic business decisions. This role requires close collaboration with product managers, engineers, and marketing teams to provide data-driven recommendations that optimise product performance. Key Responsibilities: Analyse large datasets related to product usage, customer behaviour, and market trends. Uti…",Onsite,https://www.adzuna.co.uk/jobs/details/5193851637?utm_medium=api&utm_source=25f3af84
2025-05-11T17:59:17Z,Senior Data Scientist - Pricing,Hastings Insurance Services,"London, UK",51475.13,51475.13,51475.13,1,IT Jobs,"Job title: Senior Data Scientist – Pricing Location: London / Leicester / Bexhill Welcome to Hastings Direct We’re a digital insurance provider with a clear strategy to become the best and biggest player in the UK market. As a company, we’ve made huge investments in our technology, pricing, data and analytics capabilities over the past few years, along with nurturing our 4Cs culture and substantial investment in our people. And as a Finance team, we're doing exactly the same – building a market…",Onsite,https://www.adzuna.co.uk/jobs/details/5193851521?utm_medium=api&utm_source=25f3af84
2025-05-11T17:59:17Z,Data Entry Analyst (Part time),StarCompliance,UK,27476.79,27476.79,27476.79,1,Part time Jobs,"Data Entry Analyst May 2025 Role StarCompliance is a leading provider of employee compliance software. For broker-dealers that don’t offer employee trade data through a direct electronic broker feed, StarCompliance also offers Secure Data Entry (SDE), a broker statement entry and digitization service. Responsibilities Accurately input data into StarCompliance application(s) within specified Service Level Agreements Verify and check data for accuracy and completeness Perform quality checking of …",Onsite,https://www.adzuna.co.uk/jobs/details/5193851526?utm_medium=api&utm_source=25f3af84
2025-05-11T17:58:55Z,Data Analyst,Nomo Fintech,"London, UK",54859.72,54859.72,54859.72,1,IT Jobs,"Who we are BB2 Digital and Technology Services Ltd (t/a Nomo Fintech) is a cloud-based business-to-business Fintech company which owns the digital platform that powers the digital retail banking services of Bank of London and The Middle East plc (“BLME”), branded Nomo (available on iOS and Android), and provides various other services to BLME. Nomo Fintech is currently in scale-up mode to support international digital banking across the GCC, and it’s an incredibly exciting time to join the busi…",Onsite,https://www.adzuna.co.uk/jobs/details/5193851164?utm_medium=api&utm_source=25f3af84
2025-05-11T17:57:05Z,Senior Web Engineering Lead,Moneybox,"London, UK",56889.22,56889.22,56889.22,1,IT Jobs,"About Moneybox Moneybox is the award-winning app that helps you turn your money into something greater. We’ve brought saving, investing, home-buying, and retirement services all together into one simple app, so it’s easier than ever to achieve your goals and build wealth, whatever your starting point. What You'll Do We are looking for a Senior Web Engineering Lead to join us to build and lead a team with ownership of our web applications. We work in a fast paced environment using the Shape Up m…",Onsite,https://www.adzuna.co.uk/jobs/details/5193849579?utm_medium=api&utm_source=25f3af84
2025-05-11T17:56:12Z,UK - Aiviq - Graduate Data Analyst,Aiviq,"London, UK",43543.33,43543.33,43543.33,1,Graduate Jobs,"About Aiviq Aiviq is a cutting-edge fintech company revolutionising asset management through innovative technology. Our cloud-based platform transforms complex financial data into actionable intelligence for the world's leading asset managers. We're at the forefront of financial technology innovation, building AI-powered solutions that are reshaping the industry. About the role As a Graduate Data Analyst at Aiviq, you'll be a key technical contributor in our product team, working at the interse…",Onsite,https://www.adzuna.co.uk/jobs/details/5193849216?utm_medium=api&utm_source=25f3af84
