creation_date,job_title,country,category,salary_min,salary_max,salary_predicted,description,work_mode,skills,salary_min_raw,salary_max_raw,salary_avg,year
2025-05-18 18:10:51+00:00,Sustainability Information Analyst,GB,Social work Jobs,32437.0,40358.0,0,"Description Proposed Interview Date: Week Commencing Monday 23 June 2025 Closing Date: Wednesday 4 June 2025 Contract Type: Temporary for 2 years Salary: FC7 £32,437.03 - £40,358.57 Working Pattern: 36 hours per week Location: Fife House, Glenrothes Fife Council is committed to creating employment and training opportunities for the young people of Fife. This post is part of that commitment. This post is funded through the Workforce Youth Investment programme and therefore is restricted to appli…",Onsite,r,32437.0,40358.0,36397.5,2025
2025-05-18 18:10:08+00:00,"Analyst, Commercial Strategy",GB,"PR, Advertising & Marketing Jobs",45665.19,45665.19,1,"KAYAK, part of Booking Holdings (NASDAQ: BKNG), is the world’s leading travel search engine. With billions of queries across our platforms, we help people find their perfect flight, stay, rental car and vacation package. We’re also transforming business travel with a new corporate travel solution, KAYAK for Business. As an employee of KAYAK, you will be part of a travel company that operates a portfolio of global metasearch brands including momondo, Cheapflights and HotelsCombined, among others…",Onsite,r,45665.19,45665.19,45665.19,2025
2025-05-18 18:09:29+00:00,Enterprise Data Steward,GB,IT Jobs,42459.88,42459.88,1,"About our Team The Enterprise Data & Analytics team’s mission is to mature our data culture and estate, making it faster and easier to publish and use data with trust. We provide applications to manage and govern Elsevier data assets, solutions to manage master and reference data, and analytical capabilities delivering valuable business insights. Because informed decisions lead to better outcomes. About the Role The Enterprise Data Steward sits within the Enterprise Data & Analytics team under …",Onsite,r,42459.88,42459.88,42459.88,2025
2025-05-18 18:07:59+00:00,Data Protection Analyst - 12 Month Secondment/Fixed-Term Contract,GB,IT Jobs,37116.05,37116.05,1,"Join us, be part of more. We’re so much more than an energy company. We’re a family of brands revolutionising how we power the planet. We're energisers. One team of 21,000 colleagues that's energising a greener, fairer future by creating an energy system that doesn’t rely on fossil fuels, whilst living our powerful commitment to igniting positive change in our communities. Here, you can find more purpose, more passion, and more potential. That’s why working here is MoreThanACareer. We do energy…",Onsite,r,37116.05,37116.05,37116.05,2025
2025-05-18 18:04:07+00:00,Analytics Engineer,GB,IT Jobs,58027.03,58027.03,1,"You can continue reading or look at the video here. Who are we? From your everyday PowerPoint presentations to Hollywood movies, AI will transform the way we create and consume content. Today, people want to watch and listen, not read — both at home and at work. If you’re reading this and nodding, check out our brand video. Despite the clear preference for video, communication and knowledge sharing in the business environment are still dominated by text, largely because high-quality video produ…",Onsite,r,58027.03,58027.03,58027.03,2025
2025-05-18 16:14:52+00:00,Data Engineer,GB,IT Jobs,47124.06,47124.06,1,"Summary Digital Futures is looking for aspiring data engineering consultants to join our Future Talent Programme. The Future Talent Programme offers a unique entry point for individuals looking to start their career in technology. The programme begins with immersive training at the Digital Futures Academy, where trainees gain the essential technical expertise, consulting skills, and practical experience required for success. Following the successful completion of our Academy and attainment of a…",Onsite,r,47124.06,47124.06,47124.06,2025
2025-05-18 16:14:52+00:00,Lead Data Engineer,GB,IT Jobs,44993.25,44993.25,1,"About Iglu Why You'll Love Working Here At Iglu.com, we're more than just a travel company — we’re the UK’s leading online cruise retailer, and we’re redefining what it means to book a cruise in the digital age. Working at Iglu means: Flat structure, real impact – Your ideas matter. Everyone contributes, and you’ll see the results of your work fast. Cruise perks & travel love – We’re in the business of adventure, and you’ll feel it. Smart, supportive people – Join a talented, close-knit team th…",Onsite,r,44993.25,44993.25,44993.25,2025
2025-05-18 16:14:51+00:00,Senior Data Analyst - People Science,GB,IT Jobs,67148.91,67148.91,1,"THE ROLE We’re looking for a Senior Data Analyst to join our People Analytics team. The People Analytics team empowers the People tribe to elevate our Wisers' experience by leveraging data and insights. As a Senior Data Analyst in People Science you will use AI, Machine Learning & Data Science methods to build People Analytics products at scale as well as conducting research projects to drive tangible business impact. This is a unique opportunity to join a growing People Analytics function and …",Onsite,"machine learning, r",67148.91,67148.91,67148.91,2025
2025-05-18 11:49:50+00:00,Risk Analyst and Data Gatherer,GB,Accounting & Finance Jobs,26000.0,26000.0,0,"Apply before 11:55 pm on Wednesday 28th May 2025 Location Belfast, Glasgow, Leeds, Manchester, Newcastle-upon-Tyne About the job Job summary Discover a career in your hands at HMRC. Whether you're seeking purpose, growth, or a workplace that gives you a true sense of belonging, hear from some of our employees as they share their story about what its really like to work at HMRC At HMRC we are committed to creating a great place to work for all our colleagues; an inclusive and respectful environm…",Onsite,r,26000.0,26000.0,26000.0,2025
2025-05-18 08:38:45+00:00,Data Analyst Assessor,GB,Teaching Jobs,37476.5,37476.5,1,Job Title: Data Analyst Assessor Job ID: 07439 Location: Remote / Home Based Job Type: Permanent Salary: £45-55k Industry: Education Company: A leading End-point Assessment Organisation are looking to bring in a Data Analyst Assessor that will successfully support the readiness for EPA Gateway and conducting the End-point Assessment for apprentices completing the level 3 and level 4 Data Analyst Apprenticeship. The role will be fully remote/home based with flexible working. What the company doe…,Remote,r,37476.5,37476.5,37476.5,2025
2025-05-18 08:38:45+00:00,Data Analyst Skills Coach/Mentor- Apprenticeships Sector,GB,Teaching Jobs,40683.81,40683.81,1,"Job Title: Data Analyst Skills Coach- Apprenticeships Salary: £43,000 - £45,000 Location: Remote, with the option to work 1 day per week in Central London or Manchester (Hybrid: 4 days remote, 1 day in-office) Holiday: 25 days  bank holidays Are you an Experienced Data Analyst with a proven track record in coaching and supporting Apprenticeship learners? Join a nationally recognised, award-winning training provider with over 20 years of expertise in apprenticeships and training. Partnered with …",Remote,r,40683.81,40683.81,40683.81,2025
2025-05-18 08:38:45+00:00,Data Analyst Assessor,GB,Teaching Jobs,37636.46,37636.46,1,Job Title: Data Analyst Assessor Job ID: 07439 Location: Remote / Home Based Job Type: Permanent Salary: £45-55k Industry: Education Company: A leading End-point Assessment Organisation are looking to bring in a Data Analyst Assessor that will successfully support the readiness for EPA Gateway and conducting the End-point Assessment for apprentices completing the level 3 and level 4 Data Analyst Apprenticeship. The role will be fully remote/home based with flexible working. What the company doe…,Remote,r,37636.46,37636.46,37636.46,2025
2025-05-18 07:20:01+00:00,Early Career Consultant (Belfast) - Data Quality Analyst | Financial Services,GB,IT Jobs,39401.84,39401.84,1,"Kick off or progress your career in a dynamic global team driving data excellence. Are you a detail-driven analyst with a passion for data integrity and continuous improvement? Are you a recent graduate or in your early career and possess a high attention to detail and excellent data skills? We are seeking a Data Quality Analyst Consultant to support our client's Data Quality Team in delivering a high-impact reference data clean-up project, focused on customer and trader data. This is a fantast…",Onsite,"excel, r",39401.84,39401.84,39401.84,2025
2025-05-18 02:56:01+00:00,Digital Analyst,GB,Consultancy Jobs,37552.63,37552.63,1,"We’re looking for a Digital Analyst to join our Digital Analytics team at Harrods. In this role, you’ll interpret, report on, and analyse digital performance data, while playing a key role in our testing and optimisation initiatives. About the Role As a Digital Analyst, you'll work closely with the Senior Digital Analyst to explore performance data, support tracking enhancements, lead insight projects, and contribute to A/B testing—all with the goal of delivering strategic value and immediate c…",Onsite,r,37552.63,37552.63,37552.63,2025
